ini,end,wsize,mid_win,id
90198751,90208751,10000,90203751,12028
90206251,90216251,10000,90211251,12029
90213751,90223751,10000,90218751,12030
90221251,90231251,10000,90226251,12031
90228751,90238751,10000,90233751,12032
90236251,90246251,10000,90241251,12033
90243751,90253751,10000,90248751,12034
90251251,90261251,10000,90256251,12035
90258751,90268751,10000,90263751,12036
90266251,90276251,10000,90271251,12037
90273751,90283751,10000,90278751,12038
90281251,90291251,10000,90286251,12039
90288751,90298751,10000,90293751,12040
90296251,90306251,10000,90301251,12041
90303751,90313751,10000,90308751,12042
90311251,90321251,10000,90316251,12043
90318751,90328751,10000,90323751,12044
90326251,90336251,10000,90331251,12045
90333751,90343751,10000,90338751,12046
90341251,90351251,10000,90346251,12047
90348751,90358751,10000,90353751,12048
90356251,90366251,10000,90361251,12049
90363751,90373751,10000,90368751,12050
90371251,90381251,10000,90376251,12051
90378751,90388751,10000,90383751,12052
90386251,90396251,10000,90391251,12053
90393751,90403751,10000,90398751,12054
90401251,90411251,10000,90406251,12055
90408751,90418751,10000,90413751,12056
90416251,90426251,10000,90421251,12057
90423751,90433751,10000,90428751,12058
90431251,90441251,10000,90436251,12059
90438751,90448751,10000,90443751,12060
90446251,90456251,10000,90451251,12061
90453751,90463751,10000,90458751,12062
90461251,90471251,10000,90466251,12063
90468751,90478751,10000,90473751,12064
90476251,90486251,10000,90481251,12065
90483751,90493751,10000,90488751,12066
90491251,90501251,10000,90496251,12067
90498751,90508751,10000,90503751,12068
90506251,90516251,10000,90511251,12069
90513751,90523751,10000,90518751,12070
90521251,90531251,10000,90526251,12071
90528751,90538751,10000,90533751,12072
90536251,90546251,10000,90541251,12073
90543751,90553751,10000,90548751,12074
90551251,90561251,10000,90556251,12075
90558751,90568751,10000,90563751,12076
90566251,90576251,10000,90571251,12077
90573751,90583751,10000,90578751,12078
90581251,90591251,10000,90586251,12079
90588751,90598751,10000,90593751,12080
90596251,90606251,10000,90601251,12081
90603751,90613751,10000,90608751,12082
90611251,90621251,10000,90616251,12083
90618751,90628751,10000,90623751,12084
90626251,90636251,10000,90631251,12085
90633751,90643751,10000,90638751,12086
90641251,90651251,10000,90646251,12087
90648751,90658751,10000,90653751,12088
90656251,90666251,10000,90661251,12089
90663751,90673751,10000,90668751,12090
90671251,90681251,10000,90676251,12091
90678751,90688751,10000,90683751,12092
90686251,90696251,10000,90691251,12093
90693751,90703751,10000,90698751,12094
90701251,90711251,10000,90706251,12095
90708751,90718751,10000,90713751,12096
90716251,90726251,10000,90721251,12097
90723751,90733751,10000,90728751,12098
90731251,90741251,10000,90736251,12099
90738751,90748751,10000,90743751,12100
90746251,90756251,10000,90751251,12101
90753751,90763751,10000,90758751,12102
90761251,90771251,10000,90766251,12103
90768751,90778751,10000,90773751,12104
90776251,90786251,10000,90781251,12105
90783751,90793751,10000,90788751,12106
90791251,90801251,10000,90796251,12107
90798751,90808751,10000,90803751,12108
90806251,90816251,10000,90811251,12109
90813751,90823751,10000,90818751,12110
90821251,90831251,10000,90826251,12111
90828751,90838751,10000,90833751,12112
90836251,90846251,10000,90841251,12113
90843751,90853751,10000,90848751,12114
90851251,90861251,10000,90856251,12115
90858751,90868751,10000,90863751,12116
90866251,90876251,10000,90871251,12117
90873751,90883751,10000,90878751,12118
90881251,90891251,10000,90886251,12119
90888751,90898751,10000,90893751,12120
90896251,90906251,10000,90901251,12121
90903751,90913751,10000,90908751,12122
90911251,90921251,10000,90916251,12123
90918751,90928751,10000,90923751,12124
90926251,90936251,10000,90931251,12125
90933751,90943751,10000,90938751,12126
90941251,90951251,10000,90946251,12127
90948751,90958751,10000,90953751,12128
90956251,90966251,10000,90961251,12129
90963751,90973751,10000,90968751,12130
90971251,90981251,10000,90976251,12131
90978751,90988751,10000,90983751,12132
90986251,90996251,10000,90991251,12133
90993751,91003751,10000,90998751,12134
91001251,91011251,10000,91006251,12135
91008751,91018751,10000,91013751,12136
91016251,91026251,10000,91021251,12137
91023751,91033751,10000,91028751,12138
91031251,91041251,10000,91036251,12139
91038751,91048751,10000,91043751,12140
91046251,91056251,10000,91051251,12141
91053751,91063751,10000,91058751,12142
91061251,91071251,10000,91066251,12143
91068751,91078751,10000,91073751,12144
91076251,91086251,10000,91081251,12145
91083751,91093751,10000,91088751,12146
91091251,91101251,10000,91096251,12147
91098751,91108751,10000,91103751,12148
91106251,91116251,10000,91111251,12149
91113751,91123751,10000,91118751,12150
91121251,91131251,10000,91126251,12151
91128751,91138751,10000,91133751,12152
91136251,91146251,10000,91141251,12153
91143751,91153751,10000,91148751,12154
91151251,91161251,10000,91156251,12155
91158751,91168751,10000,91163751,12156
91166251,91176251,10000,91171251,12157
91173751,91183751,10000,91178751,12158
91181251,91191251,10000,91186251,12159
91188751,91198751,10000,91193751,12160
91196251,91206251,10000,91201251,12161
91203751,91213751,10000,91208751,12162
91211251,91221251,10000,91216251,12163
91218751,91228751,10000,91223751,12164
91226251,91236251,10000,91231251,12165
91233751,91243751,10000,91238751,12166
91241251,91251251,10000,91246251,12167
91248751,91258751,10000,91253751,12168
91256251,91266251,10000,91261251,12169
91263751,91273751,10000,91268751,12170
91271251,91281251,10000,91276251,12171
91278751,91288751,10000,91283751,12172
91286251,91296251,10000,91291251,12173
91293751,91303751,10000,91298751,12174
91301251,91311251,10000,91306251,12175
91308751,91318751,10000,91313751,12176
91316251,91326251,10000,91321251,12177
91323751,91333751,10000,91328751,12178
91331251,91341251,10000,91336251,12179
91338751,91348751,10000,91343751,12180
91346251,91356251,10000,91351251,12181
91353751,91363751,10000,91358751,12182
91361251,91371251,10000,91366251,12183
91368751,91378751,10000,91373751,12184
91376251,91386251,10000,91381251,12185
91383751,91393751,10000,91388751,12186
91391251,91401251,10000,91396251,12187
91398751,91408751,10000,91403751,12188
91406251,91416251,10000,91411251,12189
91413751,91423751,10000,91418751,12190
91421251,91431251,10000,91426251,12191
91428751,91438751,10000,91433751,12192
91436251,91446251,10000,91441251,12193
91443751,91453751,10000,91448751,12194
91451251,91461251,10000,91456251,12195
91458751,91468751,10000,91463751,12196
91466251,91476251,10000,91471251,12197
91473751,91483751,10000,91478751,12198
91481251,91491251,10000,91486251,12199
91488751,91498751,10000,91493751,12200
91496251,91506251,10000,91501251,12201
91503751,91513751,10000,91508751,12202
91511251,91521251,10000,91516251,12203
91518751,91528751,10000,91523751,12204
91526251,91536251,10000,91531251,12205
91533751,91543751,10000,91538751,12206
91541251,91551251,10000,91546251,12207
91548751,91558751,10000,91553751,12208
91556251,91566251,10000,91561251,12209
91563751,91573751,10000,91568751,12210
91571251,91581251,10000,91576251,12211
91578751,91588751,10000,91583751,12212
91586251,91596251,10000,91591251,12213
91593751,91603751,10000,91598751,12214
91601251,91611251,10000,91606251,12215
91608751,91618751,10000,91613751,12216
91616251,91626251,10000,91621251,12217
91623751,91633751,10000,91628751,12218
91631251,91641251,10000,91636251,12219
91638751,91648751,10000,91643751,12220
91646251,91656251,10000,91651251,12221
91653751,91663751,10000,91658751,12222
91661251,91671251,10000,91666251,12223
91668751,91678751,10000,91673751,12224
91676251,91686251,10000,91681251,12225
91683751,91693751,10000,91688751,12226
91691251,91701251,10000,91696251,12227
91698751,91708751,10000,91703751,12228
91706251,91716251,10000,91711251,12229
91713751,91723751,10000,91718751,12230
91721251,91731251,10000,91726251,12231
91728751,91738751,10000,91733751,12232
91736251,91746251,10000,91741251,12233
91743751,91753751,10000,91748751,12234
91751251,91761251,10000,91756251,12235
91758751,91768751,10000,91763751,12236
91766251,91776251,10000,91771251,12237
91773751,91783751,10000,91778751,12238
91781251,91791251,10000,91786251,12239
91788751,91798751,10000,91793751,12240
91796251,91806251,10000,91801251,12241
91803751,91813751,10000,91808751,12242
91811251,91821251,10000,91816251,12243
91818751,91828751,10000,91823751,12244
91826251,91836251,10000,91831251,12245
91833751,91843751,10000,91838751,12246
91841251,91851251,10000,91846251,12247
91848751,91858751,10000,91853751,12248
91856251,91866251,10000,91861251,12249
91863751,91873751,10000,91868751,12250
91871251,91881251,10000,91876251,12251
91878751,91888751,10000,91883751,12252
91886251,91896251,10000,91891251,12253
91893751,91903751,10000,91898751,12254
91901251,91911251,10000,91906251,12255
91908751,91918751,10000,91913751,12256
91916251,91926251,10000,91921251,12257
91923751,91933751,10000,91928751,12258
91931251,91941251,10000,91936251,12259
91938751,91948751,10000,91943751,12260
91946251,91956251,10000,91951251,12261
91953751,91963751,10000,91958751,12262
91961251,91971251,10000,91966251,12263
91968751,91978751,10000,91973751,12264
91976251,91986251,10000,91981251,12265
91983751,91993751,10000,91988751,12266
91991251,92001251,10000,91996251,12267
91998751,92008751,10000,92003751,12268
92006251,92016251,10000,92011251,12269
92013751,92023751,10000,92018751,12270
92021251,92031251,10000,92026251,12271
92028751,92038751,10000,92033751,12272
92036251,92046251,10000,92041251,12273
92043751,92053751,10000,92048751,12274
92051251,92061251,10000,92056251,12275
92058751,92068751,10000,92063751,12276
92066251,92076251,10000,92071251,12277
92073751,92083751,10000,92078751,12278
92081251,92091251,10000,92086251,12279
92088751,92098751,10000,92093751,12280
92096251,92106251,10000,92101251,12281
92103751,92113751,10000,92108751,12282
92111251,92121251,10000,92116251,12283
92118751,92128751,10000,92123751,12284
92126251,92136251,10000,92131251,12285
92133751,92143751,10000,92138751,12286
92141251,92151251,10000,92146251,12287
92148751,92158751,10000,92153751,12288
92156251,92166251,10000,92161251,12289
92163751,92173751,10000,92168751,12290
92171251,92181251,10000,92176251,12291
92178751,92188751,10000,92183751,12292
92186251,92196251,10000,92191251,12293
92193751,92203751,10000,92198751,12294
92201251,92211251,10000,92206251,12295
92208751,92218751,10000,92213751,12296
92216251,92226251,10000,92221251,12297
92223751,92233751,10000,92228751,12298
92231251,92241251,10000,92236251,12299
92238751,92248751,10000,92243751,12300
92246251,92256251,10000,92251251,12301
92253751,92263751,10000,92258751,12302
92261251,92271251,10000,92266251,12303
92268751,92278751,10000,92273751,12304
92276251,92286251,10000,92281251,12305
92283751,92293751,10000,92288751,12306
92291251,92301251,10000,92296251,12307
92298751,92308751,10000,92303751,12308
92306251,92316251,10000,92311251,12309
92313751,92323751,10000,92318751,12310
92321251,92331251,10000,92326251,12311
92328751,92338751,10000,92333751,12312
92336251,92346251,10000,92341251,12313
92343751,92353751,10000,92348751,12314
92351251,92361251,10000,92356251,12315
92358751,92368751,10000,92363751,12316
92366251,92376251,10000,92371251,12317
92373751,92383751,10000,92378751,12318
92381251,92391251,10000,92386251,12319
92388751,92398751,10000,92393751,12320
92396251,92406251,10000,92401251,12321
92403751,92413751,10000,92408751,12322
92411251,92421251,10000,92416251,12323
92418751,92428751,10000,92423751,12324
92426251,92436251,10000,92431251,12325
92433751,92443751,10000,92438751,12326
92441251,92451251,10000,92446251,12327
92448751,92458751,10000,92453751,12328
92456251,92466251,10000,92461251,12329
92463751,92473751,10000,92468751,12330
92471251,92481251,10000,92476251,12331
92478751,92488751,10000,92483751,12332
92486251,92496251,10000,92491251,12333
92493751,92503751,10000,92498751,12334
92501251,92511251,10000,92506251,12335
92508751,92518751,10000,92513751,12336
92516251,92526251,10000,92521251,12337
92523751,92533751,10000,92528751,12338
92531251,92541251,10000,92536251,12339
92538751,92548751,10000,92543751,12340
92546251,92556251,10000,92551251,12341
92553751,92563751,10000,92558751,12342
92561251,92571251,10000,92566251,12343
92568751,92578751,10000,92573751,12344
92576251,92586251,10000,92581251,12345
92583751,92593751,10000,92588751,12346
92591251,92601251,10000,92596251,12347
92598751,92608751,10000,92603751,12348
92606251,92616251,10000,92611251,12349
92613751,92623751,10000,92618751,12350
92621251,92631251,10000,92626251,12351
92628751,92638751,10000,92633751,12352
92636251,92646251,10000,92641251,12353
92643751,92653751,10000,92648751,12354
92651251,92661251,10000,92656251,12355
92658751,92668751,10000,92663751,12356
92666251,92676251,10000,92671251,12357
92673751,92683751,10000,92678751,12358
92681251,92691251,10000,92686251,12359
92688751,92698751,10000,92693751,12360
92696251,92706251,10000,92701251,12361
92703751,92713751,10000,92708751,12362
92711251,92721251,10000,92716251,12363
92718751,92728751,10000,92723751,12364
92726251,92736251,10000,92731251,12365
92733751,92743751,10000,92738751,12366
92741251,92751251,10000,92746251,12367
92748751,92758751,10000,92753751,12368
92756251,92766251,10000,92761251,12369
92763751,92773751,10000,92768751,12370
92771251,92781251,10000,92776251,12371
92778751,92788751,10000,92783751,12372
92786251,92796251,10000,92791251,12373
92793751,92803751,10000,92798751,12374
92801251,92811251,10000,92806251,12375
92808751,92818751,10000,92813751,12376
92816251,92826251,10000,92821251,12377
92823751,92833751,10000,92828751,12378
92831251,92841251,10000,92836251,12379
92838751,92848751,10000,92843751,12380
92846251,92856251,10000,92851251,12381
92853751,92863751,10000,92858751,12382
92861251,92871251,10000,92866251,12383
92868751,92878751,10000,92873751,12384
92876251,92886251,10000,92881251,12385
92883751,92893751,10000,92888751,12386
92891251,92901251,10000,92896251,12387
92898751,92908751,10000,92903751,12388
92906251,92916251,10000,92911251,12389
92913751,92923751,10000,92918751,12390
92921251,92931251,10000,92926251,12391
92928751,92938751,10000,92933751,12392
92936251,92946251,10000,92941251,12393
92943751,92953751,10000,92948751,12394
92951251,92961251,10000,92956251,12395
92958751,92968751,10000,92963751,12396
92966251,92976251,10000,92971251,12397
92973751,92983751,10000,92978751,12398
92981251,92991251,10000,92986251,12399
92988751,92998751,10000,92993751,12400
92996251,93006251,10000,93001251,12401
93003751,93013751,10000,93008751,12402
93011251,93021251,10000,93016251,12403
93018751,93028751,10000,93023751,12404
93026251,93036251,10000,93031251,12405
93033751,93043751,10000,93038751,12406
93041251,93051251,10000,93046251,12407
93048751,93058751,10000,93053751,12408
93056251,93066251,10000,93061251,12409
93063751,93073751,10000,93068751,12410
93071251,93081251,10000,93076251,12411
93078751,93088751,10000,93083751,12412
93086251,93096251,10000,93091251,12413
93093751,93103751,10000,93098751,12414
93101251,93111251,10000,93106251,12415
93108751,93118751,10000,93113751,12416
93116251,93126251,10000,93121251,12417
93123751,93133751,10000,93128751,12418
93131251,93141251,10000,93136251,12419
93138751,93148751,10000,93143751,12420
93146251,93156251,10000,93151251,12421
93153751,93163751,10000,93158751,12422
93161251,93171251,10000,93166251,12423
93168751,93178751,10000,93173751,12424
93176251,93186251,10000,93181251,12425
93183751,93193751,10000,93188751,12426
93191251,93201251,10000,93196251,12427
93198751,93208751,10000,93203751,12428
93206251,93216251,10000,93211251,12429
93213751,93223751,10000,93218751,12430
93221251,93231251,10000,93226251,12431
93228751,93238751,10000,93233751,12432
93236251,93246251,10000,93241251,12433
93243751,93253751,10000,93248751,12434
93251251,93261251,10000,93256251,12435
93258751,93268751,10000,93263751,12436
93266251,93276251,10000,93271251,12437
93273751,93283751,10000,93278751,12438
93281251,93291251,10000,93286251,12439
93288751,93298751,10000,93293751,12440
93296251,93306251,10000,93301251,12441
93303751,93313751,10000,93308751,12442
93311251,93321251,10000,93316251,12443
93318751,93328751,10000,93323751,12444
93326251,93336251,10000,93331251,12445
93333751,93343751,10000,93338751,12446
93341251,93351251,10000,93346251,12447
93348751,93358751,10000,93353751,12448
93356251,93366251,10000,93361251,12449
93363751,93373751,10000,93368751,12450
93371251,93381251,10000,93376251,12451
93378751,93388751,10000,93383751,12452
93386251,93396251,10000,93391251,12453
93393751,93403751,10000,93398751,12454
93401251,93411251,10000,93406251,12455
93408751,93418751,10000,93413751,12456
93416251,93426251,10000,93421251,12457
93423751,93433751,10000,93428751,12458
93431251,93441251,10000,93436251,12459
93438751,93448751,10000,93443751,12460
93446251,93456251,10000,93451251,12461
93453751,93463751,10000,93458751,12462
93461251,93471251,10000,93466251,12463
93468751,93478751,10000,93473751,12464
93476251,93486251,10000,93481251,12465
93483751,93493751,10000,93488751,12466
93491251,93501251,10000,93496251,12467
93498751,93508751,10000,93503751,12468
93506251,93516251,10000,93511251,12469
93513751,93523751,10000,93518751,12470
93521251,93531251,10000,93526251,12471
93528751,93538751,10000,93533751,12472
93536251,93546251,10000,93541251,12473
93543751,93553751,10000,93548751,12474
93551251,93561251,10000,93556251,12475
93558751,93568751,10000,93563751,12476
93566251,93576251,10000,93571251,12477
93573751,93583751,10000,93578751,12478
93581251,93591251,10000,93586251,12479
93588751,93598751,10000,93593751,12480
93596251,93606251,10000,93601251,12481
93603751,93613751,10000,93608751,12482
93611251,93621251,10000,93616251,12483
93618751,93628751,10000,93623751,12484
93626251,93636251,10000,93631251,12485
93633751,93643751,10000,93638751,12486
93641251,93651251,10000,93646251,12487
93648751,93658751,10000,93653751,12488
93656251,93666251,10000,93661251,12489
93663751,93673751,10000,93668751,12490
93671251,93681251,10000,93676251,12491
93678751,93688751,10000,93683751,12492
93686251,93696251,10000,93691251,12493
93693751,93703751,10000,93698751,12494
93701251,93711251,10000,93706251,12495
93708751,93718751,10000,93713751,12496
93716251,93726251,10000,93721251,12497
93723751,93733751,10000,93728751,12498
93731251,93741251,10000,93736251,12499
93738751,93748751,10000,93743751,12500
93746251,93756251,10000,93751251,12501
93753751,93763751,10000,93758751,12502
93761251,93771251,10000,93766251,12503
93768751,93778751,10000,93773751,12504
93776251,93786251,10000,93781251,12505
93783751,93793751,10000,93788751,12506
93791251,93801251,10000,93796251,12507
93798751,93808751,10000,93803751,12508
93806251,93816251,10000,93811251,12509
93813751,93823751,10000,93818751,12510
93821251,93831251,10000,93826251,12511
93828751,93838751,10000,93833751,12512
93836251,93846251,10000,93841251,12513
93843751,93853751,10000,93848751,12514
93851251,93861251,10000,93856251,12515
93858751,93868751,10000,93863751,12516
93866251,93876251,10000,93871251,12517
93873751,93883751,10000,93878751,12518
93881251,93891251,10000,93886251,12519
93888751,93898751,10000,93893751,12520
93896251,93906251,10000,93901251,12521
93903751,93913751,10000,93908751,12522
93911251,93921251,10000,93916251,12523
93918751,93928751,10000,93923751,12524
93926251,93936251,10000,93931251,12525
93933751,93943751,10000,93938751,12526
93941251,93951251,10000,93946251,12527
93948751,93958751,10000,93953751,12528
93956251,93966251,10000,93961251,12529
93963751,93973751,10000,93968751,12530
93971251,93981251,10000,93976251,12531
93978751,93988751,10000,93983751,12532
93986251,93996251,10000,93991251,12533
93993751,94003751,10000,93998751,12534
94001251,94011251,10000,94006251,12535
94008751,94018751,10000,94013751,12536
94016251,94026251,10000,94021251,12537
94023751,94033751,10000,94028751,12538
94031251,94041251,10000,94036251,12539
94038751,94048751,10000,94043751,12540
94046251,94056251,10000,94051251,12541
94053751,94063751,10000,94058751,12542
94061251,94071251,10000,94066251,12543
94068751,94078751,10000,94073751,12544
94076251,94086251,10000,94081251,12545
94083751,94093751,10000,94088751,12546
94091251,94101251,10000,94096251,12547
94098751,94108751,10000,94103751,12548
94106251,94116251,10000,94111251,12549
94113751,94123751,10000,94118751,12550
94121251,94131251,10000,94126251,12551
94128751,94138751,10000,94133751,12552
94136251,94146251,10000,94141251,12553
94143751,94153751,10000,94148751,12554
94151251,94161251,10000,94156251,12555
94158751,94168751,10000,94163751,12556
94166251,94176251,10000,94171251,12557
94173751,94183751,10000,94178751,12558
94181251,94191251,10000,94186251,12559
94188751,94198751,10000,94193751,12560
94196251,94206251,10000,94201251,12561
94203751,94213751,10000,94208751,12562
94211251,94221251,10000,94216251,12563
94218751,94228751,10000,94223751,12564
94226251,94236251,10000,94231251,12565
94233751,94243751,10000,94238751,12566
94241251,94251251,10000,94246251,12567
94248751,94258751,10000,94253751,12568
94256251,94266251,10000,94261251,12569
94263751,94273751,10000,94268751,12570
94271251,94281251,10000,94276251,12571
94278751,94288751,10000,94283751,12572
94286251,94296251,10000,94291251,12573
94293751,94303751,10000,94298751,12574
94301251,94311251,10000,94306251,12575
94308751,94318751,10000,94313751,12576
94316251,94326251,10000,94321251,12577
94323751,94333751,10000,94328751,12578
94331251,94341251,10000,94336251,12579
94338751,94348751,10000,94343751,12580
94346251,94356251,10000,94351251,12581
94353751,94363751,10000,94358751,12582
94361251,94371251,10000,94366251,12583
94368751,94378751,10000,94373751,12584
94376251,94386251,10000,94381251,12585
94383751,94393751,10000,94388751,12586
94391251,94401251,10000,94396251,12587
94398751,94408751,10000,94403751,12588
94406251,94416251,10000,94411251,12589
94413751,94423751,10000,94418751,12590
94421251,94431251,10000,94426251,12591
94428751,94438751,10000,94433751,12592
94436251,94446251,10000,94441251,12593
94443751,94453751,10000,94448751,12594
94451251,94461251,10000,94456251,12595
94458751,94468751,10000,94463751,12596
94466251,94476251,10000,94471251,12597
94473751,94483751,10000,94478751,12598
94481251,94491251,10000,94486251,12599
94488751,94498751,10000,94493751,12600
94496251,94506251,10000,94501251,12601
94503751,94513751,10000,94508751,12602
94511251,94521251,10000,94516251,12603
94518751,94528751,10000,94523751,12604
94526251,94536251,10000,94531251,12605
94533751,94543751,10000,94538751,12606
94541251,94551251,10000,94546251,12607
94548751,94558751,10000,94553751,12608
94556251,94566251,10000,94561251,12609
94563751,94573751,10000,94568751,12610
94571251,94581251,10000,94576251,12611
94578751,94588751,10000,94583751,12612
94586251,94596251,10000,94591251,12613
94593751,94603751,10000,94598751,12614
94601251,94611251,10000,94606251,12615
94608751,94618751,10000,94613751,12616
94616251,94626251,10000,94621251,12617
94623751,94633751,10000,94628751,12618
94631251,94641251,10000,94636251,12619
94638751,94648751,10000,94643751,12620
94646251,94656251,10000,94651251,12621
94653751,94663751,10000,94658751,12622
94661251,94671251,10000,94666251,12623
94668751,94678751,10000,94673751,12624
94676251,94686251,10000,94681251,12625
94683751,94693751,10000,94688751,12626
94691251,94701251,10000,94696251,12627
94698751,94708751,10000,94703751,12628
94706251,94716251,10000,94711251,12629
94713751,94723751,10000,94718751,12630
94721251,94731251,10000,94726251,12631
94728751,94738751,10000,94733751,12632
94736251,94746251,10000,94741251,12633
94743751,94753751,10000,94748751,12634
94751251,94761251,10000,94756251,12635
94758751,94768751,10000,94763751,12636
94766251,94776251,10000,94771251,12637
94773751,94783751,10000,94778751,12638
94781251,94791251,10000,94786251,12639
94788751,94798751,10000,94793751,12640
94796251,94806251,10000,94801251,12641
94803751,94813751,10000,94808751,12642
94811251,94821251,10000,94816251,12643
94818751,94828751,10000,94823751,12644
94826251,94836251,10000,94831251,12645
94833751,94843751,10000,94838751,12646
94841251,94851251,10000,94846251,12647
94848751,94858751,10000,94853751,12648
94856251,94866251,10000,94861251,12649
94863751,94873751,10000,94868751,12650
94871251,94881251,10000,94876251,12651
94878751,94888751,10000,94883751,12652
94886251,94896251,10000,94891251,12653
94893751,94903751,10000,94898751,12654
94901251,94911251,10000,94906251,12655
94908751,94918751,10000,94913751,12656
94916251,94926251,10000,94921251,12657
94923751,94933751,10000,94928751,12658
94931251,94941251,10000,94936251,12659
94938751,94948751,10000,94943751,12660
94946251,94956251,10000,94951251,12661
94953751,94963751,10000,94958751,12662
94961251,94971251,10000,94966251,12663
94968751,94978751,10000,94973751,12664
94976251,94986251,10000,94981251,12665
94983751,94993751,10000,94988751,12666
94991251,95001251,10000,94996251,12667
94998751,95008751,10000,95003751,12668
95006251,95016251,10000,95011251,12669
95013751,95023751,10000,95018751,12670
95021251,95031251,10000,95026251,12671
95028751,95038751,10000,95033751,12672
95036251,95046251,10000,95041251,12673
95043751,95053751,10000,95048751,12674
95051251,95061251,10000,95056251,12675
95058751,95068751,10000,95063751,12676
95066251,95076251,10000,95071251,12677
95073751,95083751,10000,95078751,12678
95081251,95091251,10000,95086251,12679
95088751,95098751,10000,95093751,12680
95096251,95106251,10000,95101251,12681
95103751,95113751,10000,95108751,12682
95111251,95121251,10000,95116251,12683
95118751,95128751,10000,95123751,12684
95126251,95136251,10000,95131251,12685
95133751,95143751,10000,95138751,12686
95141251,95151251,10000,95146251,12687
95148751,95158751,10000,95153751,12688
95156251,95166251,10000,95161251,12689
95163751,95173751,10000,95168751,12690
95171251,95181251,10000,95176251,12691
95178751,95188751,10000,95183751,12692
95186251,95196251,10000,95191251,12693
95193751,95203751,10000,95198751,12694
95201251,95211251,10000,95206251,12695
95208751,95218751,10000,95213751,12696
95216251,95226251,10000,95221251,12697
95223751,95233751,10000,95228751,12698
95231251,95241251,10000,95236251,12699
95238751,95248751,10000,95243751,12700
95246251,95256251,10000,95251251,12701
95253751,95263751,10000,95258751,12702
95261251,95271251,10000,95266251,12703
95268751,95278751,10000,95273751,12704
95276251,95286251,10000,95281251,12705
95283751,95293751,10000,95288751,12706
95291251,95301251,10000,95296251,12707
95298751,95308751,10000,95303751,12708
95306251,95316251,10000,95311251,12709
95313751,95323751,10000,95318751,12710
95321251,95331251,10000,95326251,12711
95328751,95338751,10000,95333751,12712
95336251,95346251,10000,95341251,12713
95343751,95353751,10000,95348751,12714
95351251,95361251,10000,95356251,12715
95358751,95368751,10000,95363751,12716
95366251,95376251,10000,95371251,12717
95373751,95383751,10000,95378751,12718
95381251,95391251,10000,95386251,12719
95388751,95398751,10000,95393751,12720
95396251,95406251,10000,95401251,12721
95403751,95413751,10000,95408751,12722
95411251,95421251,10000,95416251,12723
95418751,95428751,10000,95423751,12724
95426251,95436251,10000,95431251,12725
95433751,95443751,10000,95438751,12726
95441251,95451251,10000,95446251,12727
95448751,95458751,10000,95453751,12728
95456251,95466251,10000,95461251,12729
95463751,95473751,10000,95468751,12730
95471251,95481251,10000,95476251,12731
95478751,95488751,10000,95483751,12732
95486251,95496251,10000,95491251,12733
95493751,95503751,10000,95498751,12734
95501251,95511251,10000,95506251,12735
95508751,95518751,10000,95513751,12736
95516251,95526251,10000,95521251,12737
95523751,95533751,10000,95528751,12738
95531251,95541251,10000,95536251,12739
95538751,95548751,10000,95543751,12740
95546251,95556251,10000,95551251,12741
95553751,95563751,10000,95558751,12742
95561251,95571251,10000,95566251,12743
95568751,95578751,10000,95573751,12744
95576251,95586251,10000,95581251,12745
95583751,95593751,10000,95588751,12746
95591251,95601251,10000,95596251,12747
95598751,95608751,10000,95603751,12748
95606251,95616251,10000,95611251,12749
95613751,95623751,10000,95618751,12750
95621251,95631251,10000,95626251,12751
95628751,95638751,10000,95633751,12752
95636251,95646251,10000,95641251,12753
95643751,95653751,10000,95648751,12754
95651251,95661251,10000,95656251,12755
95658751,95668751,10000,95663751,12756
95666251,95676251,10000,95671251,12757
95673751,95683751,10000,95678751,12758
95681251,95691251,10000,95686251,12759
95688751,95698751,10000,95693751,12760
95696251,95706251,10000,95701251,12761
95703751,95713751,10000,95708751,12762
95711251,95721251,10000,95716251,12763
95718751,95728751,10000,95723751,12764
95726251,95736251,10000,95731251,12765
95733751,95743751,10000,95738751,12766
95741251,95751251,10000,95746251,12767
95748751,95758751,10000,95753751,12768
95756251,95766251,10000,95761251,12769
95763751,95773751,10000,95768751,12770
95771251,95781251,10000,95776251,12771
95778751,95788751,10000,95783751,12772
95786251,95796251,10000,95791251,12773
95793751,95803751,10000,95798751,12774
95801251,95811251,10000,95806251,12775
95808751,95818751,10000,95813751,12776
95816251,95826251,10000,95821251,12777
95823751,95833751,10000,95828751,12778
95831251,95841251,10000,95836251,12779
95838751,95848751,10000,95843751,12780
95846251,95856251,10000,95851251,12781
95853751,95863751,10000,95858751,12782
95861251,95871251,10000,95866251,12783
95868751,95878751,10000,95873751,12784
95876251,95886251,10000,95881251,12785
95883751,95893751,10000,95888751,12786
95891251,95901251,10000,95896251,12787
95898751,95908751,10000,95903751,12788
95906251,95916251,10000,95911251,12789
95913751,95923751,10000,95918751,12790
95921251,95931251,10000,95926251,12791
95928751,95938751,10000,95933751,12792
95936251,95946251,10000,95941251,12793
95943751,95953751,10000,95948751,12794
95951251,95961251,10000,95956251,12795
95958751,95968751,10000,95963751,12796
95966251,95976251,10000,95971251,12797
95973751,95983751,10000,95978751,12798
95981251,95991251,10000,95986251,12799
95988751,95998751,10000,95993751,12800
95996251,96006251,10000,96001251,12801
96003751,96013751,10000,96008751,12802
96011251,96021251,10000,96016251,12803
